SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,401 Harrison St Unit 11F,San Francisco,CA,94105,1498000,2,2.0,SAN FRANCISCO,1240,,2014,16,1208,1527,Active,,,https://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-11F/home/144063883,MLSListings,ML81919900,N,Y,37.7863747,-122.3919931
MLS Listing,,Single Family Residential,3817 Folsom St,San Francisco,CA,94110,2295000,4,3.0,San Francisco,2088,1751,1923,16,1099,,Active,,,https://www.redfin.com/CA/San-Francisco/3817-Folsom-St-94110/home/184517250,San Francisco MLS,423722850,N,Y,37.7386924,-122.4131786
MLS Listing,,Condo/Co-op,3583 Sacramento St,San Francisco,CA,94118,1995000,3,2.0,San Francisco,,,1907,16,,283,Active,,,https://www.redfin.com/CA/San-Francisco/3583-Sacramento-St-94118/home/855741,BAREIS,423723596,N,Y,37.7874639,-122.451542
MLS Listing,,Condo/Co-op,624 - A Guerrero St,San Francisco,CA,94110,1195000,2,1.5,San Francisco,1204,3500,1906,16,993,370,Active,,,https://www.redfin.com/CA/San-Francisco/624-Guerrero-St-94110/home/1565139,San Francisco MLS,423723691,N,Y,37.7610673,-122.4240632
MLS Listing,,Condo/Co-op,1825 Turk St #2,San Francisco,CA,94115,1275000,3,2.0,San Francisco,1272,4903,1988,16,1002,600,Active,,,https://www.redfin.com/CA/San-Francisco/1825-Turk-St-94115/unit-2/home/592738,San Francisco MLS,423722569,N,Y,37.7792854,-122.4395676
MLS Listing,,Condo/Co-op,320 30th Ave,San Francisco,CA,94121,2080000,3,3.5,Outer Richmond,1771,3000,2023,16,1174,,Active,,,https://www.redfin.com/CA/San-Francisco/320-30th-Ave-94121/home/184511514,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41020113,N,Y,37.7832031,-122.4901194
MLS Listing,,Condo/Co-op,2363 Larkin St #31,San Francisco,CA,94109,950000,1,1.0,San Francisco,840,4952,1923,16,1131,1044,Active,,,https://www.redfin.com/CA/San-Francisco/2363-Larkin-St-94109/unit-31/home/1991722,San Francisco MLS,423716934,N,Y,37.799728,-122.4211982
MLS Listing,,Multi-Family (2-4 Unit),1225 - 1229 Rhode Island St,San Francisco,CA,94107,1769000,5,2.0,San Francisco,2119,2500,1911,16,835,,Active,,,https://www.redfin.com/CA/San-Francisco/1225-Rhode-Island-St-94107/home/1597993,MetroList,423723651,N,Y,37.7541894,-122.4012409
MLS Listing,,Condo/Co-op,115 Plymouth Ave Unit B,San Francisco,CA,94112,828000,3,2.0,San Francisco,1120,3500,2022,16,739,500,Active,,,https://www.redfin.com/CA/San-Francisco/115-Plymouth-Ave-94112/unit-B/home/182506744,San Francisco MLS,423723625,N,Y,37.711947,-122.4562114
MLS Listing,,Single Family Residential,745 27th Ave,San Francisco,CA,94121,2748000,4,4.0,San Francisco,2227,3118,1924,16,1234,,Active,,,https://www.redfin.com/CA/San-Francisco/745-27th-Ave-94121/home/1278992,San Francisco MLS,423723628,N,Y,37.775399,-122.486873
MLS Listing,,Condo/Co-op,2655 Bush St #203,San Francisco,CA,94115,1295000,2,2.0,San Francisco,1288,33520,2017,16,1005,978,Active,,,https://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-203/home/144064059,San Francisco MLS,423723621,N,Y,37.7860549,-122.4402246
MLS Listing,,Single Family Residential,483 Tehama St,San Francisco,CA,94103,1495000,2,2.0,San Francisco,6100,2000,1926,16,245,,Active,,,https://www.redfin.com/CA/San-Francisco/483-Tehama-St-94103/home/184507296,San Francisco MLS,423722233,N,Y,37.7795718,-122.4060942
MLS Listing,,Multi-Family (5+ Unit),888 Union St,San Francisco,CA,94133,4200000,0,,San Francisco,10070,5323,1910,16,417,,Active,,,https://www.redfin.com/CA/San-Francisco/888-Union-St-94133/home/1578020,San Francisco MLS,423723605,N,Y,37.8000446,-122.413901
MLS Listing,,Single Family Residential,197 Goethe St,San Francisco,CA,94112,989000,3,3.0,SAN FRANCISCO,1208,3333,1922,16,819,,Active,,,https://www.redfin.com/CA/San-Francisco/197-Goethe-St-94112/home/834799,MLSListings,ML81919803,N,Y,37.7094152,-122.4606187
MLS Listing,,Multi-Family (2-4 Unit),1125 - 1129 Clay St,San Francisco,CA,94108,2295000,4,3.5,San Francisco,2316,1271,1910,16,991,,Active,,,https://www.redfin.com/CA/San-Francisco/1125-Clay-St-94108/home/1322080,San Francisco MLS,423722877,N,Y,37.793469,-122.4117367
MLS Listing,,Condo/Co-op,333 Main St Unit 6E,San Francisco,CA,94105,1498888,2,2.0,San Francisco,1366,,2008,16,1097,1245,Active,,,https://www.redfin.com/CA/San-Francisco/333-Main-St-94105/unit-6E/home/21966979,San Francisco MLS,423723598,N,Y,37.7891307,-122.3910195
MLS Listing,,Condo/Co-op,115 Plymouth Ave Unit A,San Francisco,CA,94112,828000,3,2.0,San Francisco,1120,3500,2022,16,739,500,Active,,,https://www.redfin.com/CA/San-Francisco/115-Plymouth-Ave-94112/unit-A/home/182479145,San Francisco MLS,423723577,N,Y,37.711947,-122.4562114
MLS Listing,,Multi-Family (5+ Unit),1073 - 1077 South Van Ness Ave,San Francisco,CA,94110,2800000,8,4.0,San Francisco,5880,3675,1900,16,476,,Active,,,https://www.redfin.com/CA/San-Francisco/1073-S-Van-Ness-Ave-94110/home/1494949,San Francisco MLS,423723559,N,Y,37.7560606,-122.4162568
MLS Listing,,Condo/Co-op,403 Main St #520,San Francisco,CA,94105,1175000,2,2.0,San Francisco,1083,29037,1997,16,1085,903,Active,,,https://www.redfin.com/CA/San-Francisco/403-Main-St-94105/unit-520/home/182691360,San Francisco MLS,423723429,N,Y,37.7880767,-122.3896032
MLS Listing,,Condo/Co-op,1878 Bush St,San Francisco,CA,94109,2200000,3,2.0,San Francisco,1718,3781,1900,16,1281,,Active,March-14-2023 11:00 AM,March-14-2023 03:00 PM,https://www.redfin.com/CA/San-Francisco/1878-Bush-St-94109/home/184507999,BAREIS,423723573,N,Y,37.7878187,-122.4281815
MLS Listing,,Condo/Co-op,2811 Market St,San Francisco,CA,94114,695000,0,1.0,San Francisco,601,,1922,16,1156,300,Active,March-14-2023 12:30 PM,March-14-2023 01:30 PM,https://www.redfin.com/CA/San-Francisco/2811-Market-St-94114/home/1462462,San Francisco MLS,423723531,N,Y,37.761176,-122.4395776
MLS Listing,,Condo/Co-op,1876 Bush St,San Francisco,CA,94109,2900000,3,2.0,San Francisco,2301,3781,1900,16,1260,,Active,,,https://www.redfin.com/CA/San-Francisco/1876-Bush-St-94109/home/184507238,BAREIS,423723336,N,Y,37.7879404,-122.4281553
MLS Listing,,Condo/Co-op,350 Church St Unit J,San Francisco,CA,94114,995000,1,1.0,San Francisco,830,18656,1981,16,1199,713,Active,March-14-2023 12:00 PM,March-14-2023 01:30 PM,https://www.redfin.com/CA/San-Francisco/350-Church-St-94114/unit-J/home/707313,San Francisco MLS,423723125,N,Y,37.765062,-122.429077
MLS Listing,,Condo/Co-op,1354 46th Ave,San Francisco,CA,94122,1299000,5,2.0,San Francisco,1704,3000,1915,16,762,200,Active,,,https://www.redfin.com/CA/San-Francisco/1354-46th-Ave-94122/home/184506960,San Francisco MLS,423722455,N,Y,37.761266,-122.5057498
MLS Listing,,Condo/Co-op,1236 Willard St,San Francisco,CA,94117,1195000,3,1.5,San Francisco,1270,2625,1900,16,941,200,Active,,,https://www.redfin.com/CA/San-Francisco/1236-Willard-St-94117/home/108981791,San Francisco MLS,423723476,N,Y,37.7656717,-122.4543198
MLS Listing,,Condo/Co-op,1001 California St #7,San Francisco,CA,94108,6350000,2,2.5,San Francisco,2980,4693,1914,16,2131,4869,Active,,,https://www.redfin.com/CA/San-Francisco/1001-California-St-94108/unit-7/home/550937,San Francisco MLS,423722703,N,Y,37.7916073,-122.4110437
MLS Listing,,Single Family Residential,200 Darien Way,San Francisco,CA,94127,2099000,4,4.0,San Francisco,2332,3589,1926,16,900,38,Active,,,https://www.redfin.com/CA/San-Francisco/200-Darien-Way-94127/home/1549510,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41020064,N,Y,37.7317604,-122.4693909
MLS Listing,,Condo/Co-op,3310 Mission St #4,San Francisco,CA,94110,1395000,2,2.0,San Francisco,1398,4573,2022,16,998,604,Active,,,https://www.redfin.com/CA/San-Francisco/3310-Mission-St-94110/unit-4/home/179958059,San Francisco MLS,423723493,N,Y,37.7437863,-122.421382
MLS Listing,,Condo/Co-op,280 Spear St Unit 26A,San Francisco,CA,94105,1990000,2,2.0,San Francisco,1551,47916,2022,16,1283,1495,Active,,,https://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-26A/home/184505831,San Francisco MLS,423723549,N,Y,37.7901615,-122.3913352
MLS Listing,,Condo/Co-op,3326 California St #1,San Francisco,CA,94118,1345000,2,2.0,San Francisco,1180,3646,2000,16,1140,503,Active,,,https://www.redfin.com/CA/San-Francisco/3326-California-St-94118/unit-1/home/852376,San Francisco MLS,422710060,N,Y,37.7871586,-122.4494333
MLS Listing,,Condo/Co-op,5020 Mission St #4,San Francisco,CA,94112,995000,4,2.0,San Francisco,1515,2624,2004,16,657,575,Active,March-14-2023 02:00 PM,March-14-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/5020-Mission-St-94112/unit-4/home/1206617,San Francisco MLS,423723258,N,Y,37.7182437,-122.44004
MLS Listing,,Condo/Co-op,2130 Sutter St Unit B,San Francisco,CA,94115,1498000,2,2.0,San Francisco,1325,3761,1890,16,1131,410,Active,,,https://www.redfin.com/CA/San-Francisco/2130-Sutter-St-94115/unit-B/home/1823803,San Francisco MLS,423723029,N,Y,37.7859915,-122.4354933
MLS Listing,,Condo/Co-op,624 - 626 Castro St #626,San Francisco,CA,94114,1749000,3,1.5,San Francisco,1746,3624,1925,16,1002,325,Active,March-14-2023 12:00 PM,March-14-2023 02:00 PM,https://www.redfin.com/CA/San-Francisco/624-Castro-St-94114/unit-626/home/184479921,San Francisco MLS,423722923,N,Y,37.7587723,-122.4352023
MLS Listing,,Multi-Family (2-4 Unit),261 17th Ave,San Francisco,CA,94121,2998888,5,4.5,San Francisco,3560,3000,1998,16,842,,Active,,,https://www.redfin.com/CA/San-Francisco/261-17th-Ave-94121/home/1764932,San Francisco MLS,423723484,N,Y,37.7831081,-122.4766875
MLS Listing,,Multi-Family (5+ Unit),1454 South Van Ness Ave,San Francisco,CA,94110,4789000,15,8.0,San Francisco,5697,2844,1960,17,841,,Active,,,https://www.redfin.com/CA/San-Francisco/1454-S-Van-Ness-Ave-94110/home/1265411,San Francisco MLS,423723518,N,Y,37.7498902,-122.4163976
MLS Listing,,Condo/Co-op,1515 15th St #510,San Francisco,CA,94103,1195000,2,1.0,San Francisco,946,14125,2014,17,1263,723,Active,,,https://www.redfin.com/CA/San-Francisco/1515-15th-St-94103/unit-510/home/110051850,San Francisco MLS,423723105,N,Y,37.7665977,-122.4181501
MLS Listing,,Condo/Co-op,950 Tennessee St #317,San Francisco,CA,94107,579000,0,1.0,San Francisco,432,,2020,17,1340,436,Active,,,https://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-317/home/169789925,San Francisco MLS,423723442,N,Y,37.7596747,-122.3898245
MLS Listing,,Multi-Family (2-4 Unit),1156 - 1158 Geneva Ave,San Francisco,CA,94112,925000,2,,San Francisco,1950,2495,1925,17,474,,Active,,,https://www.redfin.com/CA/San-Francisco/1156-Geneva-Ave-94112/home/184475821,San Francisco MLS,423723403,N,Y,37.7143069,-122.4370947
MLS Listing,,Single Family Residential,1473 Hudson Ave,San Francisco,CA,94124,1595000,4,4.0,San Francisco,2745,2996,1933,17,581,,Active,,,https://www.redfin.com/CA/San-Francisco/1473-Hudson-Ave-94124/home/1293132,San Francisco MLS,423723451,N,Y,37.7385214,-122.3859962
MLS Listing,,Condo/Co-op,1415 San Bruno Ave Unit A,San Francisco,CA,94110,1199000,2,2.0,San Francisco,1116,2495,1900,17,1074,150,Active,,,https://www.redfin.com/CA/San-Francisco/1415-San-Bruno-Ave-94110/unit-A/home/180410694,San Francisco MLS,423723262,N,Y,37.7514017,-122.4039969
MLS Listing,,Condo/Co-op,1415 San Bruno Ave,San Francisco,CA,94110,1299000,3,2.0,San Francisco,1126,2495,1900,17,1154,150,Active,,,https://www.redfin.com/CA/San-Francisco/1415-San-Bruno-Ave-94110/home/1928725,San Francisco MLS,423723286,N,Y,37.7514017,-122.4039969
MLS Listing,,Condo/Co-op,88 King St #124,San Francisco,CA,94107,1299000,2,2.5,San Francisco,1362,82157,2000,17,954,1216,Active,March-14-2023 09:00 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-124/home/1762005,San Francisco MLS,423719195,N,Y,37.7806052,-122.3892138
MLS Listing,,Condo/Co-op,1583 Dolores St,San Francisco,CA,94110,1349000,2,1.0,San Francisco,1432,2500,1900,17,942,318,Active,March-14-2023 12:00 PM,March-14-2023 02:00 PM,https://www.redfin.com/CA/San-Francisco/1583-Dolores-St-94110/home/40138922,San Francisco MLS,423719199,N,Y,37.7441347,-122.4240961
MLS Listing,,Single Family Residential,1457 Hudson Ave,San Francisco,CA,94124,1599999,5,3.0,SAN FRANCISCO,1785,2996,1912,17,896,,Active,,,https://www.redfin.com/CA/San-Francisco/1457-Hudson-Ave-94124/home/1993648,MLSListings,ML81919730,N,Y,37.7383794,-122.3857307
MLS Listing,,Single Family Residential,559 Texas St,San Francisco,CA,94107,998000,0,1.0,San Francisco,1050,2495,1900,17,950,,Active,,,https://www.redfin.com/CA/San-Francisco/559-Texas-St-94107/home/2034431,San Francisco MLS,423723356,N,Y,37.7593192,-122.3950135
MLS Listing,,Single Family Residential,525 Gennessee St,San Francisco,CA,94127,1859000,4,3.0,San Francisco,1950,2500,1926,17,953,,Active,March-14-2023 01:00 PM,March-14-2023 03:00 PM,https://www.redfin.com/CA/San-Francisco/525-Gennessee-St-94127/home/1334574,San Francisco MLS,422713096,N,Y,37.7327349,-122.4513793
MLS Listing,,Single Family Residential,1355 35th Ave,San Francisco,CA,94122,1799000,6,4.0,San Francisco,2445,2996,1927,17,736,,Active,,,https://www.redfin.com/CA/San-Francisco/1355-35th-Ave-94122/home/1765532,San Francisco MLS,423723367,N,Y,37.761764,-122.4945068
MLS Listing,,Multi-Family (2-4 Unit),1927 - 1929 Taraval St,San Francisco,CA,94116,1980000,4,,San Francisco,4812,2500,1987,17,411,,Active,,,https://www.redfin.com/CA/San-Francisco/1927-Taraval-St-94116/home/40540179,San Francisco MLS,422708464,N,Y,37.7423992,-122.4869389
MLS Listing,,Condo/Co-op,2242 Judah St,San Francisco,CA,94122,1150000,3,2.0,San Francisco,,1873,1945,17,,,Active,,,https://www.redfin.com/CA/San-Francisco/2242-Judah-St-94122/home/184473796,San Francisco MLS,423723334,N,Y,37.7614636,-122.4862766
MLS Listing,,Condo/Co-op,2240 Judah St,San Francisco,CA,94122,945000,3,2.0,San Francisco,,1873,1945,17,,,Active,,,https://www.redfin.com/CA/San-Francisco/2240-Judah-St-94122/home/1298290,San Francisco MLS,423723315,N,Y,37.7615025,-122.486292
MLS Listing,,Multi-Family (5+ Unit),225 Downey St,San Francisco,CA,94117,2400000,5,,San Francisco,4752,2000,1911,17,505,,Active,,,https://www.redfin.com/CA/San-Francisco/225-Downey-St-94117/home/1732137,San Francisco MLS,423723288,N,Y,37.7649,-122.4468786
MLS Listing,,Condo/Co-op,708 Long Bridge St #306,San Francisco,CA,94158,1739000,2,2.0,San Francisco,1425,84866,2016,17,1220,1410,Active,,,https://www.redfin.com/CA/San-Francisco/708-Long-Bridge-St-94158/unit-306/home/109315208,San Francisco MLS,422710633,N,Y,37.772094,-122.393719
MLS Listing,,Condo/Co-op,149 Albion St,San Francisco,CA,94110,2649000,3,2.5,San Francisco,1840,3263,2015,17,1440,869,Active,March-14-2023 12:00 PM,March-14-2023 02:00 PM,https://www.redfin.com/CA/San-Francisco/149-Albion-St-94110/home/110052256,San Francisco MLS,423715785,N,Y,37.7640979,-122.4225034
MLS Listing,,Single Family Residential,257 Montana St,San Francisco,CA,94112,998888,3,1.0,SAN FRANCISCO,986,3938,1907,17,1013,,Active,,,https://www.redfin.com/CA/San-Francisco/257-Montana-St-94112/home/28939372,MLSListings,ML81918424,N,Y,37.7164324,-122.4611207
MLS Listing,,Condo/Co-op,250 King St #264,San Francisco,CA,94107,549000,1,1.0,San Francisco,595,213232,2004,17,923,826,Active,,,https://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-264/home/22889192,San Francisco MLS,423718563,N,Y,37.7781222,-122.3932903
MLS Listing,,Condo/Co-op,99 Rausch St #202,San Francisco,CA,94103,625000,1,1.0,San Francisco,,32800,2017,17,,665,Active,,,https://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-202/home/145745782,San Francisco MLS,423722267,N,Y,37.7762348,-122.4090223
MLS Listing,,Multi-Family (5+ Unit),324 Hyde St,San Francisco,CA,94109,1698000,0,,San Francisco,5472,2186,1917,17,310,,Active,,,https://www.redfin.com/CA/San-Francisco/324-Hyde-St-94109/home/1226700,San Francisco MLS,423723228,N,Y,37.7839179,-122.4156888
MLS Listing,,Single Family Residential,11 Imperial Ave,San Francisco,CA,94123,2249000,3,1.5,San Francisco,,2056,1906,17,,,Active,,,https://www.redfin.com/CA/San-Francisco/11-Imperial-Ave-94123/home/563045,San Francisco MLS,423722793,N,Y,37.7997405,-122.4266719
MLS Listing,,Single Family Residential,1429 Sacramento St,San Francisco,CA,94109,3495000,5,3.5,San Francisco,3265,2915,1908,17,1070,,Active,,,https://www.redfin.com/CA/San-Francisco/1429-Sacramento-St-94109/home/1287267,San Francisco MLS,423723079,N,Y,37.791972,-122.4166096
MLS Listing,,Townhouse,573 Donahue St,San Francisco,CA,94124,850000,2,2.0,San Francisco,1380,,2016,17,616,318,Active,,,https://www.redfin.com/CA/San-Francisco/573-Donahue-St-94124/home/109278429,San Francisco MLS,423720592,N,Y,37.7283708,-122.3703606
MLS Listing,,Condo/Co-op,170 Alpine Ter,San Francisco,CA,94117,1895000,3,1.0,SAN FRANCISCO,1483,,1905,18,1278,528,Active,,,https://www.redfin.com/CA/San-Francisco/170-Alpine-Ter-94117/home/666921,MLSListings,ML81919364,N,Y,37.7677565,-122.4374815
MLS Listing,,Condo/Co-op,338 Spear St Unit 39E,San Francisco,CA,94105,2625000,3,2.0,San Francisco,1582,76210,2009,18,1659,1253,Active,,,https://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-39E/home/21966658,San Francisco MLS,423718751,N,Y,37.7894137,-122.3906433
MLS Listing,,Single Family Residential,332 South Hill Blvd,San Francisco,CA,94112,1188000,3,2.0,San Francisco,1269,,1962,18,936,,Active,,,https://www.redfin.com/CA/San-Francisco/332-S-Hill-Blvd-94112/home/1966558,San Francisco MLS,423723142,N,Y,37.7084818,-122.4313739
MLS Listing,,Single Family Residential,566 Athens St,San Francisco,CA,94112,730000,2,1.0,SAN FRANCISCO,1104,2500,1916,18,661,,Active,,,https://www.redfin.com/CA/San-Francisco/566-Athens-St-94112/home/1663577,MLSListings,ML81919602,N,Y,37.7191682,-122.4306936
MLS Listing,,Condo/Co-op,601 Van Ness Ave #141,San Francisco,CA,94102,549000,1,1.5,San Francisco,889,105806,1982,18,618,1055,Active,,,https://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-141/home/575444,San Francisco MLS,423723088,N,Y,37.7811165,-122.4213309
MLS Listing,,Condo/Co-op,15 Lucerne St Unit B,San Francisco,CA,94103,1295000,2,2.5,San Francisco,1875,12500,1997,18,691,876,Active,,,https://www.redfin.com/CA/San-Francisco/15-Lucerne-St-94103/unit-B/home/12396240,San Francisco MLS,423721413,N,Y,37.7737844,-122.401732
MLS Listing,,Condo/Co-op,201 Harrison St #201,San Francisco,CA,94105,439000,0,1.0,San Francisco,432,38449,1991,18,1016,612,Active,,,https://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-201/home/1149017,San Francisco MLS,423723069,N,Y,37.7874798,-122.3905769
MLS Listing,,Condo/Co-op,150 Palm Ave #1,San Francisco,CA,94118,1395000,2,1.0,San Francisco,1362,4935,,18,1024,800,Active,,,https://www.redfin.com/CA/San-Francisco/150-Palm-Ave-94118/unit-1/home/2015794,San Francisco MLS,423722860,N,Y,37.7826961,-122.457494
MLS Listing,,Single Family Residential,1671 34th Ave,San Francisco,CA,94122,3989000,5,3.0,San Francisco,2616,3000,1940,18,1525,,Active,,,https://www.redfin.com/CA/San-Francisco/1671-34th-Ave-94122/home/1899869,San Francisco MLS,423719149,N,Y,37.7559384,-122.4930036
MLS Listing,,Single Family Residential,125 Majestic Ave,San Francisco,CA,94112,700000,2,1.0,San Francisco,1000,2495,1926,18,700,,Active,,,https://www.redfin.com/CA/San-Francisco/125-Majestic-Ave-94112/home/824735,San Francisco MLS,423722744,N,Y,37.7163711,-122.4521533
MLS Listing,,Condo/Co-op,534 Dorado Ter,San Francisco,CA,94112,975000,2,2.5,San Francisco,1332,87122,1985,18,732,448,Active,,,https://www.redfin.com/CA/San-Francisco/534-Dorado-Ter-94112/home/183850365,BAREIS,423722832,N,Y,37.725627,-122.461631
MLS Listing,,Condo/Co-op,1722 Larkin St,San Francisco,CA,94109,1600000,3,2.0,San Francisco,1950,3499,1905,18,821,,Active,,,https://www.redfin.com/CA/San-Francisco/1722-Larkin-St-94109/home/163853239,San Francisco MLS,423722333,N,Y,37.7937955,-122.4194948
MLS Listing,,Multi-Family (2-4 Unit),2576 - 2578 Folsom St,San Francisco,CA,94110,1795000,19,7.5,San Francisco,3725,3369,1890,19,482,,Active,,,https://www.redfin.com/CA/San-Francisco/2576-Folsom-St-94110/home/2004792,San Francisco MLS,423722858,N,Y,37.7560582,-122.4147695
MLS Listing,,Condo/Co-op,1587 15th St #403,San Francisco,CA,94103,509950,2,1.0,San Francisco,724,8670,2007,19,704,578,Active,,,https://www.redfin.com/CA/San-Francisco/1587-15th-St-94103/unit-403/home/21967234,San Francisco MLS,423722837,N,Y,37.7665804,-122.41957
MLS Listing,,Single Family Residential,3410 Jackson St,San Francisco,CA,94118,23500000,5,5.5,San Francisco,7140,4788,1923,19,3291,,Active,,,https://www.redfin.com/CA/San-Francisco/3410-Jackson-St-94118/home/584993,San Francisco MLS,423719913,N,Y,37.7906428,-122.4512211
MLS Listing,,Condo/Co-op,259 Clara St #202,San Francisco,CA,94107,1195000,2,2.0,San Francisco,1240,,2017,19,964,569,Active,,,https://www.redfin.com/CA/San-Francisco/259-Clara-St-94107/unit-202/home/173948898,San Francisco MLS,423721794,N,Y,37.7783397,-122.4034459
MLS Listing,,Single Family Residential,650 11th Ave,San Francisco,CA,94118,2350000,5,4.0,San Francisco,2613,3000,1922,19,899,,Active,,,https://www.redfin.com/CA/San-Francisco/650-11th-Ave-94118/home/1341882,San Francisco MLS,423718315,N,Y,37.7760458,-122.4690517
MLS Listing,,Single Family Residential,3949 21St St,San Francisco,CA,94114,1695000,1,2.0,San Francisco,695,1873,1918,19,2439,,Active,,,https://www.redfin.com/CA/San-Francisco/3949-21st-St-94114/home/1921893,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41019749,N,Y,37.75591,-122.4354276
MLS Listing,,Single Family Residential,586 Paris St,San Francisco,CA,94112,750000,3,3.0,SAN FRANCISCO,2150,2500,1913,19,349,,Active,,,https://www.redfin.com/CA/San-Francisco/586-Paris-St-94112/home/1614554,MLSListings,ML81919441,N,Y,37.7195678,-122.4367377
MLS Listing,,Condo/Co-op,4 Newell St Unit A,San Francisco,CA,94133,1396000,1,1.5,San Francisco,1171,2326,1918,19,1192,,Active,,,https://www.redfin.com/CA/San-Francisco/4-Newell-St-94133/unit-A/home/184411684,San Francisco MLS,423722770,N,Y,37.8031286,-122.4135484
MLS Listing,,Condo/Co-op,4 Newell St,San Francisco,CA,94133,1815000,3,2.5,San Francisco,1523,2326,1918,19,1192,,Active,,,https://www.redfin.com/CA/San-Francisco/4-Newell-St-94133/home/184411600,San Francisco MLS,423722767,N,Y,37.8031286,-122.4135484
MLS Listing,,Single Family Residential,1342 Fell St,San Francisco,CA,95132,4195001,4,4.0,San Francisco,3780,3436,2023,19,1110,,Active,,,https://www.redfin.com/CA/San-Francisco/1342-Fell-St-94117/home/1000384,San Francisco MLS,423721334,N,Y,37.77403,-122.4400806
MLS Listing,,Condo/Co-op,1320 Vallejo St,San Francisco,CA,94109,730000,2,1.0,San Francisco,835,2360,1908,20,874,286,Active,,,https://www.redfin.com/CA/San-Francisco/1320-Vallejo-St-94109/home/184404940,San Francisco MLS,423722720,N,Y,37.7974621,-122.4192231
MLS Listing,,Condo/Co-op,750 Great Hwy #1,San Francisco,CA,94121,1598000,3,2.0,San Francisco,1295,3564,1990,20,1234,545,Active,March-16-2023 04:15 PM,March-16-2023 07:15 PM,https://www.redfin.com/CA/San-Francisco/750-Great-Hwy-94121/unit-1/home/1839647,San Francisco MLS,422712804,N,Y,37.7741852,-122.5106875
MLS Listing,,Single Family Residential,3501 Lawton St,San Francisco,CA,94122,1350000,2,1.0,San Francisco,1230,1746,1940,20,1098,,Active,,,https://www.redfin.com/CA/San-Francisco/3501-Lawton-St-94122/home/1155605,CRMLS,OC22106605,N,Y,37.756784,-122.5005196
MLS Listing,,Single Family Residential,197 Lower Ter,San Francisco,CA,94114,2395000,3,2.0,San Francisco,1575,2199,1924,20,1521,,Active,,,https://www.redfin.com/CA/San-Francisco/197-Lower-Ter-94114/home/1082146,BAREIS,423721194,N,Y,37.763163,-122.4436938
MLS Listing,,Condo/Co-op,425 1st St #4706,San Francisco,CA,94105,1998000,2,2.0,San Francisco,1238,56024,2008,21,1614,1349,Active,,,https://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4706/home/17304838,San Francisco MLS,423722058,N,Y,37.7857365,-122.3921923
MLS Listing,,Vacant Land,1874 Quesada Ave,San Francisco,CA,94124,99900,,,San Francisco,,2495,,21,,,Active,,,https://www.redfin.com/CA/San-Francisco/1874-Quesada-Ave-94124/home/184391804,San Francisco MLS,423722585,N,Y,37.7354025,-122.3945509
MLS Listing,,Single Family Residential,473 Andover St,San Francisco,CA,94110,3100000,4,2.0,San Francisco,1600,3497,1928,22,1938,,Active,,,https://www.redfin.com/CA/San-Francisco/473-Andover-St-94110/home/765241,MetroList,423722524,N,Y,37.7376142,-122.4163533
